Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
buse-volcanique-en-acier-trempe-pour-impression-3d,Buse volcanique en acier trempé pour impression 3d,"<h2>Buse Impression 3D en Acier Trempé : Durabilité et Performance pour Filaments Abrasifs</h2>
<p>Découvrez notre buse impression 3D en acier trempé, conçue pour les hautes températures et compatible avec les filaments PEI, PEEK et fibre de carbone. Idéale pour les utilisateurs de buse volcanique 3D E3D Volcano, elle offre durabilité, précision et performance optimale pour des projets d'impression exigeants.</p>

<h2>Avantages de la Buse en Acier Trempé</h2>
<ul>
    <li>🔧 <strong>Durabilité accrue</strong> : La buse en acier trempé assure une longévité exceptionnelle, même pour les impressions 3D les plus exigeantes.</li>
    <li>🔥 <strong>Résistance aux hautes températures</strong> : Conçue pour des matériaux comme le PEI et le PEEK, cette buse volcanique 3D supporte des applications à haute température.</li>
    <li>🎯 <strong>Précision et fiabilité</strong> : La fabrication de précision garantit des performances constantes, essentielle pour des projets d'impression 3D complexes.</li>
    <li>🛠️ <strong>Compatibilité étendue</strong> : Compatible avec les filaments abrasifs comme la fibre de carbone, réduisant l'usure et augmentant la durabilité.</li>
    <li>🌟 <strong>Optimisation pour E3D Volcano Hotend</strong> : Idéale pour les utilisateurs de E3D Volcano Hotend, offrant une solution robuste et fiable pour des impressions de qualité.</li>
</ul>

<h2>Description Détaillée</h2>
<p>Découvrez la buse impression 3D en acier trempé, spécialement conçue pour les applications de haute température et les matériaux abrasifs. Cette buse volcanique 3D est fabriquée à partir d'acier trempé, ce qui lui confère une durabilité et une longévité exceptionnelles. Compatible avec le Hotend E3D Volcano, elle est idéale pour l'impression 3D avec des filaments tels que le PEI, le PEEK ou la fibre de carbone. Grâce à une fabrication de précision, cette buse garantit des performances constantes et fiables pour tous vos projets d'impression 3D.</p>

<p>Cette buse en acier trempé est parfaite pour les environnements de haute température et résiste à l'usure causée par les filaments abrasifs comme la fibre de carbone. Les utilisateurs du Hotend E3D Volcano apprécieront sa robustesse et sa compatibilité avec une variété de filaments avancés.</p>

<p>Pour utiliser cette buse volcanique 3D, commencez par la fixer solidement sur votre Hotend E3D Volcano. Assurez-vous que la température de l'imprimante est adaptée au filament que vous utilisez. Grâce à sa construction en acier trempé, cette buse supporte facilement des températures élevées, ce qui vous permet d'imprimer avec précision et fiabilité, même avec des matériaux exigeants comme le PEI ou le PEEK. Profitez d'une impression 3D fluide et sans tracas, avec une réduction significative de l'usure et de la dégradation de la buse.</p>

<p>En choisissant cette buse impression 3D en acier trempé, vous investissez dans une solution durable et performante pour tous vos besoins d'impression 3D avancée.</p>

<h2>Caractéristiques Techniques</h2>
<ul>
    <li>Matériau : Acier trempé</li>
    <li>Compatible avec : E3D Volcano Hotend</li>
    <li>Utilisation : Impression 3D à haute température</li>
    <li>Filaments compatibles : PEI, PEEK, fibre de carbone</li>
    <li>Nombre de pièces : 1</li>
</ul>",outillage,Uncategorized,"",Quincaillerie,true,Title,Default Title,,,,,,,,,0.0,shopify,100,continue,manual,9.99,0.00,true,true,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/buse.jpg?v=1749143999,1,"",false,,,,,,,,,,,,,,,kg,,,active
buse-volcanique-en-acier-trempe-pour-impression-3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/f01e9e6124d7434a4706c4bc33292f0c.jpg?v=1749143999,2,"",,,,,,,,,,,,,,,,,,,
buse-volcanique-en-acier-trempe-pour-impression-3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/eb1ff5a9991cada7f6bc3a1c9f69b835.jpg?v=1749143999,3,"",,,,,,,,,,,,,,,,,,,
buse-volcanique-en-acier-trempe-pour-impression-3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/9f58d5603045db4632c0a07c234de57f.jpg?v=1749143999,4,"",,,,,,,,,,,,,,,,,,,
buse-volcanique-en-acier-trempe-pour-impression-3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/d25de8bceffc6f56ec227e5566b39b71.jpg?v=1749143999,5,"",,,,,,,,,,,,,,,,,,,
buse-volcanique-en-acier-trempe-pour-impression-3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/dcbe9036f0712c6f1b551a939067f4a3.jpg?v=1749143999,6,"",,,,,,,,,,,,,,,,,,,
robinet-d-eau-froide-pliant-en-cuivre-pour-bateau-caravane-rotation-360-degres,"Robinet d’eau froide pliant en cuivre pour bateau/caravane, rotation 360 degrés","<h2>Robinet Pliant Bateau en Cuivre pour Caravane - Compact, Durable et Élégant</h2>
<p>Découvrez le robinet pliant bateau en cuivre pour caravane, avec une rotation à 360 degrés. Idéal pour les cuisines et salles de bains des bateaux, caravanes, et VR, il offre une conception compacte, durable et élégante, parfaite pour les petits espaces.</p>
<h2>Avantages du Robinet Pliant Bateau 🚤</h2>
<ul>
<li>🚤 <strong>Gain de place</strong> : Le robinet pliant bateau permet une utilisation optimale de l'espace, idéal pour les environnements restreints comme les bateaux et les caravanes.</li>
<li>🛠️ <strong>Durabilité exceptionnelle</strong> : Fabriqué en cuivre, ce robinet en cuivre caravane offre une robustesse et une longévité accrues, résistant à la corrosion et à l'usure.</li>
<li>🔄 <strong>Flexibilité maximale</strong> : Avec une rotation de 360 degrés, le robinet rotation 360 degrés offre une utilisation flexible et pratique dans toutes les directions.</li>
<li>🏞️ <strong>Polyvalence</strong> : Adapté aux cuisines, salles de bains, bateaux et caravanes, ce robinet s'intègre facilement dans divers environnements, répondant à de multiples besoins.</li>
<li>🏅 <strong>Design élégant et fonctionnel</strong> : Son design compact et portable allie esthétique et fonctionnalité, apportant une touche moderne et pratique à n'importe quel espace.</li>
</ul>
<h2>Une Solution Innovante et Pratique</h2>
<p>Le robinet pliant bateau, une solution innovante et pratique pour optimiser votre espace tout en ajoutant une touche d'élégance à votre environnement. Fabriqué en cuivre de haute qualité, ce robinet est conçu pour durer et résister aux conditions les plus exigeantes. Grâce à sa capacité de rotation à 360 degrés, il offre une flexibilité inégalée pour une utilisation facile et pratique.</p>
<p>Que vous soyez propriétaire d'un bateau, d'une caravane ou d'un camping-car, ce robinet en cuivre caravane est l'accessoire idéal pour vos besoins quotidiens en eau froide. Il est également parfaitement adapté aux petites cuisines et salles de bains, où l'économie d'espace est essentielle. Sa conception pliante permet de le ranger facilement lorsqu'il n'est pas utilisé, libérant ainsi de l'espace précieux.</p>
<p>Pour utiliser ce robinet rotation 360 degrés, il vous suffit de l'installer dans l'environnement souhaité – que ce soit sur votre bateau, dans votre caravane ou dans votre cuisine. Une fois installé, vous pouvez profiter de sa rotation complète pour atteindre facilement tous les recoins de votre évier. Son matériau en cuivre garantit non seulement une durabilité exceptionnelle, mais aussi une esthétique élégante qui s'intègre harmonieusement dans tout type de décor.</p>
<p>En résumé, ce robinet pliant bateau est le choix parfait pour ceux qui recherchent une solution durable, pratique et élégante pour leurs besoins en eau froide. Sa facilité d'installation et d'utilisation, combinée à sa capacité de rotation à 360 degrés et à sa conception pliante, en font un incontournable pour les amateurs de marine, les voyageurs en caravane et tous ceux qui souhaitent optimiser leur espace de vie.</p>
<h2>Caractéristiques Techniques du Robinet Pliant en Cuivre</h2>
<ul>
<li>Matériau : Cuivre</li>
<li>Utilisation : Bateau, Caravane, RV, Cuisine, Salle de bains</li>
<li>Type : Robinet de cuisine et salle de bains pliant</li>
<li>Rotation : 360 degrés</li>
<li>Couleur : Chromé</li>
<li>Installation : Montage sur pont</li>
<li>Caractéristique : Eau froide</li>
<li>Style : Moderne</li>
<li>Dimensions : Compact pour petits espaces</li>
<li>Fonctionnalité : Design pliant pour optimiser l'espace</li>
</ul>",outillage,Uncategorized,"",Quincaillerie,true,Title,Default Title,,,,,,,,,0.0,shopify,100,continue,manual,19.50,0.00,true,true,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/79d3e3f30b7f138d66fe5a872d8c093b.jpg?v=1749143899,1,"",false,,,,,,,,,,,,,,,kg,,,active
robinet-d-eau-froide-pliant-en-cuivre-pour-bateau-caravane-rotation-360-degres,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/7ab09dfdc938ea22cae6a8bb703e64e0.jpg?v=1749143899,2,"",,,,,,,,,,,,,,,,,,,
robinet-d-eau-froide-pliant-en-cuivre-pour-bateau-caravane-rotation-360-degres,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/cb1b2d5d7dd95c9e103b6881a65713d8.jpg?v=1749143899,3,"",,,,,,,,,,,,,,,,,,,
robinet-d-eau-froide-pliant-en-cuivre-pour-bateau-caravane-rotation-360-degres,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/df52fd754822770c604655e63d107274.jpg?v=1749143899,4,"",,,,,,,,,,,,,,,,,,,
robinet-d-eau-froide-pliant-en-cuivre-pour-bateau-caravane-rotation-360-degres,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/96026b2544220ff0412b28c2b0b35a5d.jpg?v=1749143899,5,"",,,,,,,,,,,,,,,,,,,
outil-coulissant-pour-demenagement-de-meubles,Outil coulissant pour déménagement de meubles,"<h2>Découvrez l'outil coulissant pour meubles idéal pour simplifier vos déménagements</h2>
<p>Ce glisseur de meubles ergonomique et durable protège vos sols tout en facilitant le déplacement de vos meubles lourds. Compatible avec divers types de sols, il est parfait pour toutes les situations de déménagement.</p>
<h2>Avantages de notre outil coulissant</h2>
<ul>
<li>🛋️ <strong>Facilite le déménagement de meubles:</strong> Simplifie les déplacements en réduisant l'effort physique grâce à son design pratique.</li>
<li>🛡️ <strong>Protège les surfaces:</strong> Réduit les risques de dommages au sol en évitant les rayures et les marques.</li>
<li>🔄 <strong>Polyvalent et adaptable:</strong> Compatible avec différents types de sols comme le bois, le carrelage et la moquette.</li>
<li>🕒 <strong>Économise du temps et de l'énergie:</strong> Accélère la réorganisation de l'espace pour un déménagement rapide et sans effort.</li>
<li>👵 <strong>Idéal pour les personnes à mobilité réduite:</strong> Offre une solution ergonomique simplifiant le déplacement des meubles.</li>
<li>🧳 <strong>Compact et portable:</strong> Design léger, facile à ranger et transporter, parfait pour toutes les situations logistiques.</li>
</ul>
<h2>Description détaillée de l'outil coulissant pour meubles</h2>
<p>L'outil coulissant pour meubles, la solution idéale pour déménager des meubles lourds sans effort. Conçu avec une ergonomie exceptionnelle, ce glisseur est compatible avec divers types de sols, y compris le bois, le carrelage et la moquette. Grâce à ses matériaux en plastique durable et caoutchouc, il assure une protection optimale pour vos surfaces.</p>
<p>Que vous réorganisiez souvent votre espace ou soyez un professionnel, cet ensemble de patins coulissants est conçu pour répondre à vos besoins. Il réduit l'effort physique, surtout pour les personnes à mobilité réduite. Son design compact et portable en fait un compagnon idéal pour toutes vos tâches de réaménagement.</p>
<p>Utiliser notre glisseur de meubles est simple : placez les patins sous les pieds de votre meuble et poussez-le doucement vers la nouvelle position. Aucun outil supplémentaire n'est nécessaire, rendant l'opération intuitive et rapide. En quelques minutes, réorganisez votre espace sans risquer de dommages et sans vous fatiguer.</p>
<p>Simplifiez vos déménagements et économisez du temps et de l'énergie avec notre outil coulissant. Profitez d'une solution polyvalente et durable qui transforme la manière de gérer votre espace.</p>
<h2>Caractéristiques techniques</h2>
<ul>
<li>Type de produit : Outil coulissant pour déménageur de meubles</li>
<li>Utilisation : Déplacement facile des meubles lourds</li>
<li>Matériau : Plastique durable et acier</li>
<li>Capacité de charge : Jusqu’à 200 kg</li>
<li>Dimensions : 25 cm x 10 cm x 5 cm (chaque pièce)</li>
<li>Poignée ergonomique pour une meilleure prise</li>
<li>Roulettes pivotantes à 360° pour une manipulation aisée</li>
<li>Conception compacte et légère pour un rangement facile</li>
<li>Installation : Facile et rapide à installer sous les meubles</li>
</ul>",outillage,Uncategorized,"",Outillages,true,Title,Default Title,,,,,,,,,0.0,shopify,100,continue,manual,39.99,0.00,true,true,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/9aeceef9753fb786ebca8f8822486735.jpg?v=1749143802,1,"",false,,,,,,,,,,,,,,,kg,,,active
outil-coulissant-pour-demenagement-de-meubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/77a46bf5272ab5d114d0a2a87c9d036e.jpg?v=1749143802,2,"",,,,,,,,,,,,,,,,,,,
outil-coulissant-pour-demenagement-de-meubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/96c519b1c639701e08ead8b96268882d.jpg?v=1749143802,3,"",,,,,,,,,,,,,,,,,,,
outil-coulissant-pour-demenagement-de-meubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/cd1ffc8222d33314651289e08d0405f7.jpg?v=1749143802,4,"",,,,,,,,,,,,,,,,,,,
outil-coulissant-pour-demenagement-de-meubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/d84fe690217c1694ed530b34b6388bab.jpg?v=1749143802,5,"",,,,,,,,,,,,,,,,,,,
grue-datelier-robuste-1000kg,Grue d'Atelier Robuste - 1000kg,"<h2>Description du Produit</h2>
<p>Découvrez la Grue d'atelier robuste - 1000kg, votre alliée incontournable pour le levage et la manipulation de lourdes charges dans un atelier automobile. Conçue en acier résistant, cette grue hydraulique pliable allie robustesse et mobilité grâce à ses quatre roues en nylon, facilitant ainsi les déplacements même sous charge maximale.</p>
<p>Avec une capacité impressionnante de 1000 kg et une hauteur de levage allant jusqu'à 212 cm, elle garantit efficacité et sécurité lors des opérations les plus exigeantes. Sa conception pliable permet un rangement compact, optimisant l'espace disponible dans votre atelier ou garage personnel.</p>
<p>Parfaite pour les mécaniciens professionnels comme pour les passionnés de bricolage avertis, cette grue offre une durabilité exceptionnelle et simplifie vos tâches quotidiennes avec fiabilité.</p>
<ul>
<li>🔧 <strong>Force &amp; Capacité :</strong> Capable de soulever jusqu'à 1000 kg, idéal même pour les moteurs de camionnettes.</li>
<li>⚙️ <strong>Efficacité Opérationnelle :</strong> Mécanisme hydraulique facilitant le levage sans effort avec une transmission de force optimale.</li>
<li>🏗️ <strong>Durabilité &amp; Longévité :</strong> Construction en acier robuste garantissant des années de service fiable.</li>
<li>📦 <strong>Conception Gain de Place :</strong> Facilement pliable pour un rangement compact lorsque non utilisé.</li>
<li>🛞 <strong>Mobilité Fluide :</strong> Équipée de quatre roues en nylon robustes offrant une maniabilité aisée même sous des charges lourdes.</li>
</ul>
<h2>Caractéristiques techniques</h2>
<ul>
<li>
<strong>Matière :</strong> Acier (peint), Fer</li>
<li>
<strong>Matière des roues :</strong> Nylon</li>
<li>
<strong>Capacité de charge :</strong> Jusqu'à 1000 kg</li>
<li>
<strong>Plage de hauteur de levage :</strong> 0 - 212 cm</li>
<li>
<strong>Nombre de roues :</strong> 4</li>
<li>
<strong>Design pliable :</strong> Oui</li>
<li>
<strong>Dimensions (L x l x H) :</strong> 142 x 97 x 146 cm</li>
<li>
<strong>Poids :</strong> 63 kg</li>
<li>
<strong>Dimensions d'expédition (L x l x H) :</strong> 216 x 68.5 x 37 cm</li>
<li>
<strong>Poids d'expédition :</strong> 66.7 kg</li>
</ul>",Brico et Jardin,Uncategorized,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,100,continue,manual,79.90,0.00,true,true,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/fb6902871559406aca75c3adf09fb126.webp?v=1749139267,1,"",false,,,,,,,,,,,,,,,kg,,,active
grue-datelier-robuste-1000kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/f14da237939c3316a040b2d04c282dfd.jpg?v=1749139267,2,"",,,,,,,,,,,,,,,,,,,
grue-datelier-robuste-1000kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/ee3d8cc4f38f37f65e0e214607aa51e0.jpg?v=1749139267,3,"",,,,,,,,,,,,,,,,,,,
grue-datelier-robuste-1000kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/f0850fa379e3da0a4856de050cceccf2.jpg?v=1749139267,4,"",,,,,,,,,,,,,,,,,,,
grue-datelier-robuste-1000kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/4243440bf7f79e44326275da6a2e8171.jpg?v=1749139267,5,"",,,,,,,,,,,,,,,,,,,
grue-datelier-robuste-1000kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/Design_sans_titre_e913bd87-c5c6-4465-a71a-511ea4ce8ea9.png?v=1749139267,6,"",,,,,,,,,,,,,,,,,,,
dressing-extensible-blanc-gris-avec-rideau-etageres-double-penderie,Dressing extensible blanc & gris avec rideau - étagères - double penderie,"<h2>Description du Produit</h2>
<p>Transformez votre chambre ou dressing avec l'armoire extensible MERYL en blanc et gris. Dotée de deux niveaux de barres de penderie, d'étagères ajustables et de tiroirs spacieux, cette armoire moderne offre un espace de rangement généreux pour tous vos vêtements et accessoires.</p>
<p>Sa longueur ajustable de 120 à 180 cm s'adapte facilement à toutes les tailles de pièces, ajoutant une touche d'élégance et de praticité à votre intérieur. Le rideau en tissu gris permet de garder vos affaires hors de vue pour un aspect ordonné et raffiné.</p>
<ul>
<li>📏 <strong>Customizable Fit :</strong> La longueur extensible de 120 à 180 cm permet une intégration facile dans différentes tailles de pièces.</li>
<li>👗 <strong>Ample Storage Space :</strong> Deux niveaux de barres de suspension offrent un espace considérable pour les robes, vestes, chemises et manteaux.</li>
<li>🗄️ <strong>Organized Storage Solutions :</strong> Équipé de huit étagères (quatre ajustables) et deux tiroirs pour les objets personnels, assurant que tout trouve sa place.</li>
<li>🎨 <strong>Elegant Design :</strong> La structure blanche combinée avec des rideaux gris ajoute une touche moderne à n'importe quel décor.</li>
<li>🚪 <strong>Privacy and Tidiness :</strong> Le rideau gris inclus peut être fermé pour garder les affaires hors de vue, maintenant ainsi une apparence ordonnée.</li>
</ul>
<h2>Caractéristiques techniques</h2>
<ul>
<li>
<strong>Dimensions :</strong> Longueur ajustable de 120 cm à 180 cm, Largeur : 50 cm, Hauteur : 180 cm</li>
<li>
<strong>Dimensions des tiroirs intérieurs :</strong> L.33 x l.33 x H.10 cm</li>
<li>
<strong>Dimensions des étagères :</strong> L.37 x l.40 cm</li>
<li>
<strong>Longueur de la tringle à rideau :</strong> 180 cm</li>
<li>
<strong>Longueur de la barre de penderie :</strong> Découpable jusqu'à 100 cm</li>
<li>
<strong>Dimensions des colonnes :</strong> L.40 x l.40 x H.180 cm</li>
<li>
<strong>Matériaux utilisés :</strong> Panneaux de particules (PB), Tubes métalliques, Rideau en tissu</li>
<li>
<strong>Schéma de couleurs :</strong> Structure blanche avec rideaux gris</li>
<li>
<strong>Assemblage requis :</strong> Oui</li>
</ul>",Maison et Déco,Furniture > Cabinets & Storage > Armoires & Wardrobes,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,100,continue,manual,49.90,0.00,true,true,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/c14bd7bbae632aecfba697e38e5bfd72.png?v=1749138575,1,"",false,,,,,,,,,,,,,,,kg,,,active
dressing-extensible-blanc-gris-avec-rideau-etageres-double-penderie,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/056df3309e5ab4b03aafce74f52df104.webp?v=1749138575,2,"",,,,,,,,,,,,,,,,,,,
dressing-extensible-blanc-gris-avec-rideau-etageres-double-penderie,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/a5d571c551fd43e41e94182c66562ca7.webp?v=1749138575,3,"",,,,,,,,,,,,,,,,,,,
dressing-extensible-blanc-gris-avec-rideau-etageres-double-penderie,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/1e64fd98f094edfbaa6b330aa6a2e2ae.webp?v=1749138575,4,"",,,,,,,,,,,,,,,,,,,
dressing-extensible-blanc-gris-avec-rideau-etageres-double-penderie,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/e263a080f91ebd4d6e5130c071c8d609.png?v=1749138575,5,"",,,,,,,,,,,,,,,,,,,
meuble-dentree-compact-imitation-chene-blanc,Meuble d'entrée compact imitation chêne & blanc,"<h2>Description du Produit</h2>
<p>Transformez votre entrée en un espace organisé et élégant avec le Meuble d'Entrée Compact Imitation Chêne &amp; Blanc. Conçu pour maximiser l'espace, ce meuble compact offre de multiples options de rangement avec ses étagères fixes et supplémentaires, son tiroir et ses trois portes.</p>
<p>La combinaison unique de finitions imitation chêne et blanc apporte une touche contemporaine à votre intérieur tout en restant intemporelle. Fabriqué à partir de matériaux de haute qualité, il assure une durabilité exceptionnelle. Les pieds amovibles permettent un nettoyage facile et une personnalisation selon vos besoins.</p>
<p>Idéal pour les petits espaces, ce meuble est parfait pour les propriétaires ou locataires cherchant à optimiser leur hall d'entrée avec style.</p>
<ul>
<li>📏 <strong>Optimisation de l'espace :</strong> Avec son design compact, ce meuble est parfait pour les petites entrées ou couloirs, offrant un maximum de rangement sans prendre trop de place.</li>
<li>🗂️ <strong>Efficacité organisationnelle :</strong> Plusieurs options de rangement, y compris des étagères, tiroirs et portes, aident à garder votre entrée bien rangée et organisée.</li>
<li>✨ <strong>Design élégant :</strong> L'imitation chêne combinée avec des accents blancs offre une esthétique contemporaine qui complète divers styles d'intérieur.</li>
<li>🔧 <strong>Durabilité :</strong> Fabriqué à partir de matériaux de haute qualité garantissant une utilisation durable.</li>
<li>🔄 <strong>Pieds personnalisables :</strong> Les pieds amovibles permettent des ajustements en hauteur et facilitent le nettoyage sous l'unité.</li>
</ul>
<h2>Caractéristiques techniques</h2>
<ul>
<li>
<strong>Dimensions :</strong> Hauteur: 198 cm, Largeur: 117 cm, Profondeur: 38 cm</li>
<li>
<strong>Capacité de charge :</strong> Charge maximale par étagère: 5 kg</li>
<li>
<strong>Matériaux :</strong> Poignées en plastique avec finition couleur argent</li>
<li>
<strong>Caractéristiques de rangement :</strong> Nombre de portes: 3, Nombre de tiroirs: 1</li>
<li>
<strong>Système de fermeture :</strong> Portes: Manuel, Tiroir: Manuel</li>
<li>
<strong>Pieds :</strong> Pieds amovibles pour un nettoyage facile et une personnalisation</li>
<li>
<strong>Équipement :</strong> Étagères fixes: 2, Étagères supplémentaires: 2</li>
</ul>",Maison et Déco,Furniture > Cabinets & Storage > Storage Cabinets & Lockers,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,100,continue,manual,59.50,0.00,true,true,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/3d970218cdd9b6854b80b5cc0f4b16cf.webp?v=1749138507,1,"",false,,,,,,,,,,,,,,,kg,,,active
meuble-dentree-compact-imitation-chene-blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/46c82b84e35518789ec0ba1b199903f0.webp?v=1749138507,2,"",,,,,,,,,,,,,,,,,,,
meuble-dentree-compact-imitation-chene-blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/6bf0326a2b26f5b407b168ffddab5bf2.webp?v=1749138507,3,"",,,,,,,,,,,,,,,,,,,
meuble-dentree-compact-imitation-chene-blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/8a14a92d85b7e383bf82da098863688e.png?v=1749138507,4,"",,,,,,,,,,,,,,,,,,,
meuble-dentree-compact-imitation-chene-blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0936/5897/2505/files/a7c63826e344ca4b893d49bd5d9e96d0.png?v=1749138507,5,"",,,,,,,,,,,,,,,,,,,
